"Id"	"Accession"	"Gene_name"	"Identification_type_36"	"Identification_type_38"	"Identification_type_40"	"Identification_type_61"	"Identification_type_63"	"Identification_type_65"	"Specific_peptides"	"Intensity_36"	"Intensity_38"	"Intensity_40"	"Intensity_61"	"Intensity_63"	"Intensity_65"
6512	"COX14_YEAST"	"COX14"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	42487.35	44964.62	52046.77	50486.52	36483.31	24788.92
6250	"YPT31_YEAST"	"YPT31"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	33	639178.5	649105.94	596249.81	632242.56	575279	659822.75
6653	"PP2C3_YEAST"	"PTC3"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	1	448277.88	289164.56	432618.09	629549.12	553829.31	523999.44
6579	"SPO14_YEAST"	"SPO14"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	26	1244386.25	1401788	1506694	1932515.38	1859083.5	1958907.88
6134	"NPT1_YEAST"	"NPT1"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	464079.53	420383.41	524556.62	785549.44	722711.12	676399.81
6024	"ALDH5_YEAS7"	"ALD5"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	903323.56	775751.5	599133.12	883006.31	893525.12	799047.31
6441	"ERG1_YEAST"	"ERG1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	19	1424369.5	1400187.12	1268119.25	1386043.25	1387436	1390324.75
6576	"SFB3_YEAST"	"SFB3"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	1	343375.72	386746.88	391969.72	345224.53	310001.03	361683.5
6285	"MPM1_YEAS7"	"MPM1"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	3	521666.78	526359.69	494125.28	517346.94	550611.06	454660.28
6073	"NMT_YEAST"	"NMT1"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	2	200557.3	237010.22	218798.56	220794.52	332581.06	304306.25
6715	"RPN9_YEAST"	"RPN9"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	21	1112511.12	1075031	1164279.62	1396038.75	1388068.38	1394952.25
6281	"TIM9_YEAST"	"TIM9"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	1	866144.75	739551	813374.75	955758.06	904594.06	968189.75
6828	"DHYS_YEAST"	"DYS1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	446025.91	421887.12	488307.47	545353.88	523036.94	454196.47
6193	"NPA3_YEAST"	"NPA3"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	316928.28	330905.56	275468.66	843386.25	843191.25	861351.81
6390	"HBA_HUMAN_UPS"	NA	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	16	255923.92	248862.09	33162.64	4636699.5	4082857.25	4589626
6776	"ATP11_YEAST"	"ATP11"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	1	526826.94	409896.22	476375.56	450421.81	525087.5	499972.62
6272	"MNN9_YEAST"	"MNN9"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	361430.81	386163.88	320542.34	373951.88	320790.47	320638.62
6279	"DAP1_YEAST"	"DAP1"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	3	600621.5	587999.06	789724.88	793765.19	837936.06	640807.44
6492	"PAN1_YEAS7"	"PAN1"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	112913.45	144489.16	82335.52	250645.67	141882.52	176163.16
6723	"SHS1_YEAST"	"SHS1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	142793	124368.55	130026.82	244125.94	131593.64	199049.03
6517	"APA1_YEAST"	"APA1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	2353773.75	3544452.75	2332061	2659406	2012492.88	2882108.75
6705	"ERF3_YEAST"	"SUP35"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	1129135.75	1148786.88	1063283	1111300.62	1018427.19	1202743.12
6383	"ISC10_YEAST"	"ISC10"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	988173.62	1172283.88	1097134.12	2110046.75	2263912.25	2255230.25
6120	"SYP1_YEAST"	"SYP1"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	341716.69	376151.94	457273.16	432100.5	463928.22	333185.38
6091	"POS5_YEAST"	"POS5"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	1	305420.19	196009.59	197339.92	299764.91	260581.97	268568.34
6163	"ATPD_YEAST"	"ATP16"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	4	1896588.5	1725431.12	1953763.88	2202283.5	2421971.75	2593085.5
6482	"ERP1_YEAST"	"ERP1"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	2	3125916.5	2682034.75	2879192.25	3126792	3160514.5	2845821.5
6384	"ENT2_YEAST"	"ENT2"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	254307.95	242917.91	221394.03	297254.25	229291.75	210854.69
6289	"SFC1_YEAST"	"SFC1"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	4	423107.69	363246.19	365774.94	344073.88	533132.31	373409.38
6648	"EMP47_YEAST"	"EMP47"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	44440.9	51866.07	43242.5	NA	NA	NA
6518	"HIS5_YEAST"	"HIS7"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	2	266689.06	385130.28	278109.66	441387.81	389031.09	382429.97
6472	"YNB0_YEAST"	"YNL010W"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	1547724.5	1689961.25	1554084.62	1950857	2088463.75	1813687
6392	"INV1_YEASX"	"SUC1"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	1	556463.06	566638.06	576352.56	850853.38	702205.31	621024.88
6566	"YMY0_YEAST"	"YMR090W"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	427211.75	402290.88	356903.81	553575.38	434490.97	405803.12
6819	"COX15_YEAST"	"COX15"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	1	234460.5	197740.98	209061.06	242686.12	239002.28	315801.56
6424	"UBC13_YEAST"	"UBC13"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	13	1395518.38	1532683.62	1280271.38	1833555.12	1844776.25	1764018.25
6200	"SKP1_YEAST"	"SKP1"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	1	1065471.5	1028804.19	1046218.25	1136590.5	1603507.62	1264471.5
6586	"PUT2_YEAST"	"PUT2"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	2	747561.06	789316.44	717148.62	892069.12	976058.75	953638.25
6470	"HIS8_YEAST"	"HIS5"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	1	512680.19	480599.91	556503.38	597738.81	597307.69	508189.56
6767	"SCC3_YEAST"	"IRR1"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	1	367495.97	304331.44	396373.84	515921.28	483578.16	510617.66
6740	"SNF1_YEAST"	"SNF1"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	174557.38	118779.06	119861.49	344819.47	NA	NA
6355	"OSH6_YEAST"	"OSH6"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	2	672493.44	531510.94	413241.84	502601.31	554329.12	509571.75
6290	"HBT1_YEAST"	"HBT1"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	1	9421.49	9202.63	8280.3	23405.06	20953.84	32155.32
6107	"KAPR_YEAST"	"BCY1"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	4	786048.94	694809.06	709107.25	1048063.06	976919.31	862473.94
6234	"SLI15_YEAST"	"SLI15"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	1	1855418.88	2085591.75	2010193.5	2838637.5	2652288.5	2525644.5
6072	"ATPJ_YEAST"	"TIM11"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	609569.69	560749.81	689082.81	710468.38	624263.62	606701.88
6162	"UBC1_YEAST"	"UBC1"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	3	651408.31	538803.75	588512.44	644270.88	537195.19	482427.69
6743	"UMPK_YEAST"	"URA6"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	803543	667027.94	681375.88	978653	785756.06	873617
6325	"TIM44_YEAST"	"TIM44"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	2	476332.38	566196.69	434869.16	575157.44	494443.75	462793.22
6571	"SOL4_YEAST"	"SOL4"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	1	995557.25	924312.81	1003167.81	984268.62	1054863.12	841141.25
6647	"MSS51_YEAST"	"MSS51"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	2	315590.5	428936.91	301264.72	621197.31	493490.03	514797.41
6498	"YET3_YEAST"	"YET3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	7	1133810.12	985229.75	1059144.12	1232534.62	1338527	1307672.12
5988	"KRE33_YEAST"	"KRE33"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	2	311636.72	347853.34	331675.62	305362.53	369401.22	365020.88
6824	"YCE2_YEAST"	"YCL042W"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	1	15127560	14813918	15213685	20158350	20233954	17920364
6765	"UAP1_YEAST"	"QRI1"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	1	304021.09	444245.19	434965.62	459225.06	393148.72	367432.66
6359	"DSS1_YEAST"	"DSS1"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	4	890953.88	705492.88	816600.06	898342.88	794024.31	862893.94
6825	"BZRD_YEAST"	"IRC24"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	348386.75	399812.53	353113.09	317054.41	362564.25	496163.72
6386	"NOP6_YEAST"	"NOP6"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	34944.17	25974.82	32666.49	57014.7	61702.51	NA
6332	"TMA7_YEAST"	"TMA7"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	1	542309.62	485520.94	474969.5	562728.31	662613.25	513086.97
6400	"GYS1_YEAST"	"GSY1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	4	509967.09	514916.25	459845.31	623007.94	581983	665145.12
6217	"RM08_YEAST"	"MRPL8"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	1040476.88	1111412.38	1179315.5	1427432.75	1207356.62	1200423.12
6367	"SEM1_YEAST"	"SEM1"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	336747.22	345899.41	308099.59	352732.34	343543.88	355695.53
6343	"PSB1_YEAST"	"PRE7"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	2	711291.88	562990.5	523047.84	735459.5	651481	543211.31
6405	"CDC20_YEAST"	"CDC20"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	3	760875.94	781776	678277.88	826149.69	708601.12	837445.44
6671	"TPM2_YEAST"	"TPM2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	4	1619984.12	1655376.62	1350606.25	1587763.75	1754995.62	795207.38
6315	"LSB3_YEAS7"	"LSB3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	693405.81	561065.56	629871.19	NA	NA	NA
6547	"ATPO_YEAST"	"ATP5"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	750914.5	772801.25	1036644.81	702529.5	819327.5	792734.25
6222	"RS30A_YEAST"	"RPS30A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	3	543911.44	584249.56	533816.81	795989.44	736817	705513.56
6253	"SHQ1_YEAST"	"SHQ1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	661731.56	571058	560007.25	776400.88	752181.19	778710
6585	"NOP10_YEAST"	"NOP10"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	5	209408.62	206608.98	239659.11	377422.03	359364.19	313314.62
6328	"RT19_YEAST"	"RSM19"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	1	3551541.25	3422977	3409267.25	4407444.5	4465058	4401465
6638	"BNA3_YEAST"	"BNA3"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	602301.56	570629.62	555668.31	755014.69	690702.25	692997.81
6114	"STF1_YEAST"	"STF1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	4	672317.25	616822.69	643148.75	1203426.62	1127129.5	1214241.12
6270	"SC61G_YEAST"	"SSS1"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	2	1866337.25	1913698.38	1790820.38	2204293.25	2259069.5	2130260
6288	"PRS10_YEAST"	"RPT4"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	2	557778.81	731869.88	597211.94	968669.44	987200.81	692719.44
6008	"TPS2_YEAST"	"TPS2"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	2	854218.38	810419.31	739360.5	1059322.25	868861.81	754753.62
6067	"CIS3_YEAS6"	"CIS3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	2	1026395.94	982082.06	965061.56	1577349	1458486.25	1499171.5
6820	"AIM17_YEAST"	"AIM17"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	784986.56	777911.44	697712.25	998194.38	889146.19	855381.25
6724	"RL34A_YEAST"	"RPL34A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	30	11540308	11242451	10921852	15130856	13928810	14543706
6166	"AGP1_YEAS7"	"AGP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	3	661731.56	571058	560007.25	776400.88	752181.19	778710
6188	"DBP2_YEAS7"	"DBP2"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	1	269804.56	275299.31	265555.44	275843.94	321897.59	307050.16
6817	"RCN2_YEAST"	"RCN2"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	2	642152.38	647904.75	571071.62	850280.44	751685.81	700224.25
6030	"YRF14_YEAST"	"YRF1-4"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	4	1658336.25	1602400.88	1635006.38	1719188.38	1676408.88	1724834.25
6829	"MDHP_YEAST"	"MDH3"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	2	502118.88	112057.95	102279.7	113101.4	4018292.5	290154.31
6076	"LYS2_YEAST"	"LYS2"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	2	3958973.75	3760528.25	3820961.25	4721787.5	4598394	4494485
6567	"CRH2_YEAST"	"UTR2"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	3	1904969	1967049.62	1901973.25	2295621.75	2637068	2669442.75
6665	"YNT3_YEAST"	"YNL193W"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	2	18585004	18983202	18677936	31926930	32122066	30609866
6672	"GET3_YEAS1"	"GET3"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	2	1737820.88	1533474.25	1595388.75	1931711.25	1965120.88	1852988.62
6161	"TOM70_YEAS7"	"TOM70"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	2	1114375	1224476.12	1097573	1458948.25	1504749.38	1236445.25
